timestamp,x1_hour,x2_passenger_count,x3_vehicle_count,x4_weather_condition,x5_day_type,occupancy_rate,discount
2025-04-07 16:33:25,16,38,1,0,0,0.76,0.122
2025-04-07 16:38:25,16,10,5,1,1,0.04,0.338
2025-04-07 16:43:25,16,100,1,2,0,2.0,-0.25
2025-04-07 16:48:25,16,35,2,1,1,0.35,0.245
2025-04-07 16:53:25,16,22,4,0,0,0.11,0.317
2025-04-07 16:58:25,16,99,4,2,1,0.49,0.202
2025-04-07 17:03:25,17,13,5,0,1,0.05,0.334
2025-04-07 17:08:25,17,8,1,2,0,0.16,0.302
2025-04-07 17:13:25,17,56,5,2,0,0.22,0.283
2025-04-07 17:18:25,17,24,2,2,1,0.24,0.278
2025-04-07 17:23:25,17,97,5,1,0,0.39,0.234
2025-04-07 17:28:25,17,78,5,2,0,0.31,0.256
2025-04-07 17:33:25,17,12,3,2,1,0.08,0.326
2025-04-07 17:38:25,17,13,5,2,0,0.05,0.334
2025-04-07 17:43:25,17,105,5,1,0,0.42,0.224
2025-04-07 17:48:25,17,40,5,0,1,0.16,0.302
2025-04-07 17:53:25,17,77,4,2,1,0.39,0.234
2025-04-07 17:58:25,17,60,4,2,0,0.3,0.26
2025-04-07 18:03:25,18,44,5,2,0,0.18,0.297
2025-04-07 18:08:25,18,82,2,2,0,0.82,0.104
2025-04-07 18:13:25,18,99,1,2,1,1.98,-0.244
2025-04-07 18:18:25,18,24,4,2,0,0.12,0.314
2025-04-07 18:23:25,18,113,2,0,0,1.13,0.011
2025-04-07 18:28:25,18,107,4,1,0,0.54,0.19
2025-04-07 18:33:25,18,74,3,1,0,0.49,0.202
2025-04-07 18:38:25,18,86,3,1,1,0.57,0.178
2025-04-07 18:43:25,18,68,5,2,1,0.27,0.268
2025-04-07 18:48:25,18,63,4,2,1,0.32,0.256
2025-04-07 18:53:25,18,115,1,2,0,2.3,-0.34
2025-04-07 18:58:25,18,112,3,2,1,0.75,0.126
2025-04-07 19:03:25,19,53,3,1,1,0.35,0.244
2025-04-07 19:08:25,19,11,3,0,0,0.07,0.328
2025-04-07 19:13:25,19,20,3,1,1,0.13,0.31
2025-04-07 19:18:25,19,84,4,2,1,0.42,0.224
2025-04-07 19:23:25,19,21,5,0,0,0.08,0.325
2025-04-07 19:28:25,19,31,2,1,1,0.31,0.257
2025-04-07 19:33:25,19,29,2,2,1,0.29,0.263
2025-04-07 19:38:25,19,33,1,2,0,0.66,0.152
2025-04-07 19:43:25,19,50,3,1,0,0.33,0.25
2025-04-07 19:48:25,19,119,2,2,0,1.19,-0.007
2025-04-07 19:53:25,19,42,5,1,0,0.17,0.3
2025-04-07 19:58:25,19,94,5,1,1,0.38,0.237
2025-04-07 20:03:25,20,107,3,2,1,0.71,0.136
2025-04-07 20:08:25,20,116,3,2,0,0.77,0.118
2025-04-07 20:13:25,20,113,1,0,0,2.26,-0.328
2025-04-07 20:18:25,20,76,4,2,0,0.38,0.236
2025-04-07 20:23:25,20,7,5,2,0,0.03,0.342
2025-04-07 20:28:25,20,5,3,1,0,0.03,0.34
2025-04-07 20:33:25,20,48,1,2,0,0.96,0.062
2025-04-07 20:38:25,20,46,5,0,1,0.18,0.295
2025-04-07 20:43:25,20,67,4,0,0,0.34,0.249
2025-04-07 20:48:25,20,63,1,2,1,1.26,-0.028
2025-04-07 20:53:25,20,9,3,2,1,0.06,0.332
2025-04-07 20:58:25,20,103,4,1,0,0.52,0.196
2025-04-07 21:03:25,21,116,5,0,0,0.46,0.211
2025-04-07 21:08:25,21,99,1,2,1,1.98,-0.244
2025-04-07 21:13:25,21,54,2,2,0,0.54,0.188
2025-04-07 21:18:25,21,74,3,2,1,0.49,0.202
2025-04-07 21:23:25,21,40,3,1,0,0.27,0.27
2025-04-07 21:28:25,21,81,1,1,1,1.62,-0.136
2025-04-07 21:33:25,21,108,5,1,1,0.43,0.22
2025-04-07 21:38:25,21,117,5,0,1,0.47,0.21
2025-04-07 21:43:25,21,66,4,1,0,0.33,0.251
2025-04-07 21:48:25,21,97,2,1,1,0.97,0.059
2025-04-07 21:53:25,21,75,5,2,0,0.3,0.26
2025-04-07 21:58:25,21,68,5,0,1,0.27,0.268
2025-04-07 22:03:25,22,18,3,1,1,0.12,0.314
2025-04-07 22:08:25,22,85,5,1,0,0.34,0.248
2025-04-07 22:13:25,22,60,5,0,0,0.24,0.278
2025-04-07 22:18:25,22,26,3,0,1,0.17,0.298
2025-04-07 22:23:25,22,54,2,0,0,0.54,0.188
2025-04-07 22:28:25,22,21,2,2,1,0.21,0.287
2025-04-07 22:33:25,22,8,5,2,1,0.03,0.34
2025-04-07 22:38:25,22,98,1,2,0,1.96,-0.238
2025-04-07 22:43:25,22,73,5,2,0,0.29,0.262
2025-04-07 22:48:25,22,41,1,0,1,0.82,0.104
2025-04-07 22:53:25,22,61,2,0,0,0.61,0.167
2025-04-07 22:58:25,22,104,2,2,0,1.04,0.038
2025-04-07 23:03:25,23,42,3,1,0,0.28,0.266
2025-04-07 23:08:25,23,22,1,2,0,0.44,0.218
2025-04-07 23:13:25,23,5,4,0,1,0.03,0.342
2025-04-07 23:18:25,23,31,3,2,1,0.21,0.288
2025-04-07 23:23:25,23,37,4,1,0,0.18,0.294
2025-04-07 23:28:25,23,59,4,1,1,0.29,0.262
2025-04-07 23:33:25,23,84,2,2,1,0.84,0.098
2025-04-07 23:38:25,23,110,1,0,1,2.2,-0.31
2025-04-07 23:43:25,23,22,5,0,0,0.09,0.324
2025-04-07 23:48:25,23,47,5,1,0,0.19,0.294
2025-04-07 23:53:25,23,83,2,2,1,0.83,0.101
2025-04-07 23:58:25,23,119,2,1,1,1.19,-0.007
2025-04-08 00:03:25,0,72,3,2,1,0.48,0.206
2025-04-08 00:08:25,0,22,2,2,1,0.22,0.284
2025-04-08 00:13:25,0,74,2,0,1,0.74,0.128
2025-04-08 00:18:25,0,114,1,1,0,2.28,-0.334
2025-04-08 00:23:25,0,33,5,1,1,0.13,0.31
2025-04-08 00:28:25,0,13,3,2,1,0.09,0.324
2025-04-08 00:33:25,0,46,3,2,1,0.31,0.258
2025-04-08 00:38:25,0,24,3,1,1,0.16,0.302
2025-04-08 00:43:25,0,69,1,0,1,1.38,-0.064
2025-04-08 00:48:25,0,51,3,1,0,0.34,0.248
2025-04-08 00:53:25,0,61,4,2,1,0.3,0.259
2025-04-08 00:58:25,0,34,5,1,0,0.14,0.309
2025-04-08 01:03:25,1,88,5,2,0,0.35,0.244
2025-04-08 01:08:25,1,46,2,0,0,0.46,0.212
2025-04-08 01:13:25,1,34,2,2,1,0.34,0.248
2025-04-08 01:18:25,1,21,1,2,1,0.42,0.224
2025-04-08 01:23:25,1,60,3,2,0,0.4,0.23
2025-04-08 01:28:25,1,61,4,1,0,0.3,0.259
2025-04-08 01:33:25,1,118,5,0,1,0.47,0.208
2025-04-08 01:38:25,1,89,5,1,0,0.36,0.243
2025-04-08 01:43:25,1,69,3,0,0,0.46,0.212
2025-04-08 01:48:25,1,25,5,2,0,0.1,0.32
2025-04-08 01:53:25,1,58,2,0,1,0.58,0.176
2025-04-08 01:58:25,1,78,3,0,0,0.52,0.194
2025-04-08 02:03:25,2,63,4,0,0,0.32,0.256
2025-04-08 02:08:25,2,112,2,1,0,1.12,0.014
2025-04-08 02:13:25,2,72,3,1,1,0.48,0.206
2025-04-08 02:18:25,2,54,5,0,0,0.22,0.285
2025-04-08 02:23:25,2,16,1,0,1,0.32,0.254
2025-04-08 02:28:25,2,115,5,1,1,0.46,0.212
2025-04-08 02:33:25,2,87,2,1,0,0.87,0.089
2025-04-08 02:38:25,2,101,2,0,0,1.01,0.047
2025-04-08 02:43:25,2,83,4,2,1,0.41,0.225
2025-04-08 02:48:25,2,101,4,0,0,0.51,0.199
2025-04-08 02:53:25,2,68,3,0,0,0.45,0.214
2025-04-08 02:58:25,2,65,2,2,1,0.65,0.155
2025-04-08 03:03:25,3,101,5,1,0,0.4,0.229
2025-04-08 03:08:25,3,83,3,2,0,0.55,0.184
2025-04-08 03:13:25,3,38,1,0,0,0.76,0.122
2025-04-08 03:18:25,3,27,3,1,1,0.18,0.296
2025-04-08 03:23:25,3,35,2,2,0,0.35,0.245
2025-04-08 03:28:25,3,109,1,0,1,2.18,-0.304
2025-04-08 03:33:25,3,56,2,2,1,0.56,0.182
2025-04-08 03:38:25,3,102,4,0,1,0.51,0.197
2025-04-08 03:43:25,3,64,1,0,1,1.28,-0.034
2025-04-08 03:48:25,3,119,2,2,1,1.19,-0.007
2025-04-08 03:53:25,3,80,1,2,1,1.6,-0.13
2025-04-08 03:58:25,3,31,4,0,1,0.15,0.303
2025-04-08 04:03:25,4,114,3,1,1,0.76,0.122
2025-04-08 04:08:25,4,6,4,1,0,0.03,0.341
2025-04-08 04:13:25,4,17,1,2,1,0.34,0.248
2025-04-08 04:18:25,4,26,2,0,0,0.26,0.272
2025-04-08 04:23:25,4,78,1,0,1,1.56,-0.118
2025-04-08 04:28:25,4,47,5,1,0,0.19,0.294
2025-04-08 04:33:25,4,49,1,0,1,0.98,0.056
2025-04-08 04:38:25,4,105,1,1,1,2.1,-0.28
2025-04-08 04:43:25,4,66,1,0,0,1.32,-0.046
2025-04-08 04:48:25,4,54,2,2,0,0.54,0.188
2025-04-08 04:53:25,4,25,2,2,0,0.25,0.275
2025-04-08 04:58:25,4,28,2,0,0,0.28,0.266
2025-04-08 05:03:25,5,22,2,0,0,0.22,0.284
2025-04-08 05:08:25,5,86,1,0,1,1.72,-0.166
2025-04-08 05:13:25,5,53,5,2,1,0.21,0.286
2025-04-08 05:18:25,5,86,3,2,0,0.57,0.178
2025-04-08 05:23:25,5,112,1,0,0,2.24,-0.322
2025-04-08 05:28:25,5,31,4,0,0,0.15,0.303
2025-04-08 05:33:25,5,23,2,1,0,0.23,0.281
2025-04-08 05:38:25,5,30,2,1,1,0.3,0.26
2025-04-08 05:43:25,5,53,2,0,0,0.53,0.191
2025-04-08 05:48:25,5,70,1,1,0,1.4,-0.07
2025-04-08 05:53:25,5,21,4,0,1,0.1,0.319
2025-04-08 05:58:25,5,53,3,2,0,0.35,0.244
2025-04-08 06:03:25,6,59,2,2,1,0.59,0.173
2025-04-08 06:08:25,6,56,4,0,1,0.28,0.266
2025-04-08 06:13:25,6,11,4,0,1,0.06,0.333
2025-04-08 06:18:25,6,66,1,0,0,1.32,-0.046
2025-04-08 06:23:25,6,14,2,0,0,0.14,0.308
2025-04-08 06:28:25,6,96,4,2,0,0.48,0.206
2025-04-08 06:33:25,6,82,3,1,1,0.55,0.186
2025-04-08 06:38:25,6,82,1,1,0,1.64,-0.142
2025-04-08 06:43:25,6,49,4,2,0,0.24,0.276
2025-04-08 06:48:25,6,56,4,0,1,0.28,0.266
2025-04-08 06:53:25,6,79,2,1,1,0.79,0.113
2025-04-08 06:58:25,6,34,1,1,1,0.68,0.146
2025-04-08 07:03:25,7,37,5,1,1,0.15,0.306
2025-04-08 07:08:25,7,102,4,1,0,0.51,0.197
2025-04-08 07:13:25,7,32,4,1,1,0.16,0.302
2025-04-08 07:18:25,7,77,5,2,0,0.31,0.258
2025-04-08 07:23:25,7,52,4,1,1,0.26,0.272
2025-04-08 07:28:25,7,24,3,1,0,0.16,0.302
2025-04-08 07:33:25,7,59,4,1,1,0.29,0.262
2025-04-08 07:38:25,7,104,3,1,1,0.69,0.142
2025-04-08 07:43:25,7,114,5,1,1,0.46,0.213
2025-04-08 07:48:25,7,16,4,2,1,0.08,0.326
2025-04-08 07:53:25,7,98,5,2,1,0.39,0.232
2025-04-08 07:58:25,7,75,3,1,1,0.5,0.2
2025-04-08 08:03:25,8,31,5,2,0,0.12,0.313
2025-04-08 08:08:25,8,52,3,0,0,0.35,0.246
2025-04-08 08:13:25,8,19,3,1,0,0.13,0.312
2025-04-08 08:18:25,8,27,5,0,0,0.11,0.318
2025-04-08 08:23:25,8,19,3,0,1,0.13,0.312
2025-04-08 08:28:25,8,21,2,0,1,0.21,0.287
2025-04-08 08:33:25,8,25,1,2,1,0.5,0.2
2025-04-08 08:38:25,8,76,2,0,0,0.76,0.122
2025-04-08 08:43:25,8,18,2,1,1,0.18,0.296
2025-04-08 08:48:25,8,114,2,0,1,1.14,0.008
2025-04-08 08:53:25,8,21,1,2,1,0.42,0.224
2025-04-08 08:58:25,8,99,3,0,1,0.66,0.152
2025-04-08 09:03:25,9,107,4,1,0,0.54,0.19
2025-04-08 09:08:25,9,102,2,0,1,1.02,0.044
2025-04-08 09:13:25,9,8,2,0,0,0.08,0.326
2025-04-08 09:18:25,9,6,4,0,1,0.03,0.341
2025-04-08 09:23:25,9,102,5,2,0,0.41,0.228
2025-04-08 09:28:25,9,67,1,2,1,1.34,-0.052
2025-04-08 09:33:25,9,77,2,1,0,0.77,0.119
2025-04-08 09:38:25,9,57,4,1,0,0.28,0.265
2025-04-08 09:43:25,9,88,4,0,1,0.44,0.218
2025-04-08 09:48:25,9,80,5,1,1,0.32,0.254
2025-04-08 09:53:25,9,58,2,0,1,0.58,0.176
2025-04-08 09:58:25,9,25,4,1,1,0.12,0.312
2025-04-08 10:03:25,10,43,4,2,0,0.21,0.385
2025-04-08 10:08:25,10,13,1,1,1,0.26,0.372
2025-04-08 10:13:25,10,42,5,1,1,0.17,0.4
2025-04-08 10:18:25,10,78,2,1,0,0.78,0.216
2025-04-08 10:23:25,10,55,2,1,1,0.55,0.285
2025-04-08 10:28:25,10,55,2,0,1,0.55,0.285
2025-04-08 10:33:25,10,74,5,0,1,0.3,0.361
2025-04-08 10:38:25,10,43,1,2,1,0.86,0.192
2025-04-08 10:43:25,10,60,4,0,1,0.3,0.36
2025-04-08 10:48:25,10,100,4,1,0,0.5,0.3
2025-04-08 10:53:25,10,78,1,1,1,1.56,-0.018
2025-04-08 10:58:25,10,110,2,0,0,1.1,0.12
2025-04-08 11:03:25,11,27,2,0,1,0.27,0.369
2025-04-08 11:08:25,11,108,5,2,1,0.43,0.32
2025-04-08 11:13:25,11,75,1,0,1,1.5,0.0
2025-04-08 11:18:25,11,22,1,0,1,0.44,0.318
2025-04-08 11:23:25,11,88,3,2,1,0.59,0.274
2025-04-08 11:28:25,11,22,5,1,1,0.09,0.424
2025-04-08 11:33:25,11,57,2,2,1,0.57,0.279
2025-04-08 11:38:25,11,53,3,1,1,0.35,0.344
2025-04-08 11:43:25,11,94,4,0,0,0.47,0.309
2025-04-08 11:48:25,11,17,1,1,0,0.34,0.348
2025-04-08 11:53:25,11,86,5,1,0,0.34,0.347
2025-04-08 11:58:25,11,62,3,1,1,0.41,0.326
2025-04-08 12:03:25,12,69,4,1,0,0.34,0.347
2025-04-08 12:08:25,12,12,2,0,1,0.12,0.414
2025-04-08 12:13:25,12,9,2,1,1,0.09,0.423
2025-04-08 12:18:25,12,17,3,0,0,0.11,0.416
2025-04-08 12:23:25,12,94,3,1,1,0.63,0.262
2025-04-08 12:28:25,12,80,2,2,1,0.8,0.21
2025-04-08 12:33:25,12,32,2,0,0,0.32,0.354
2025-04-08 12:38:25,12,90,4,1,0,0.45,0.315
2025-04-08 12:43:25,12,105,2,1,1,1.05,0.135
2025-04-08 12:48:25,12,80,4,0,1,0.4,0.33
2025-04-08 12:53:25,12,19,5,0,0,0.08,0.427
2025-04-08 12:58:25,12,79,2,0,0,0.79,0.213
2025-04-08 13:03:25,13,57,2,2,1,0.57,0.279
2025-04-08 13:08:25,13,11,4,2,0,0.06,0.433
2025-04-08 13:13:25,13,19,4,0,1,0.1,0.421
2025-04-08 13:18:25,13,69,4,2,1,0.34,0.347
2025-04-08 13:23:25,13,30,5,0,0,0.12,0.414
2025-04-08 13:28:25,13,97,5,0,0,0.39,0.334
2025-04-08 13:33:25,13,117,3,2,1,0.78,0.216
2025-04-08 13:38:25,13,81,3,1,0,0.54,0.288
2025-04-08 13:43:25,13,72,5,1,0,0.29,0.364
2025-04-08 13:48:25,13,48,4,1,0,0.24,0.378
2025-04-08 13:53:25,13,116,1,0,1,2.32,-0.246
2025-04-08 13:58:25,13,73,4,1,1,0.36,0.341
2025-04-08 14:03:25,14,60,3,0,1,0.4,0.33
2025-04-08 14:08:25,14,114,2,0,0,1.14,0.108
2025-04-08 14:13:25,14,110,5,1,1,0.44,0.318
2025-04-08 14:18:25,14,79,2,1,1,0.79,0.213
2025-04-08 14:23:25,14,57,1,2,1,1.14,0.108
2025-04-08 14:28:25,14,109,5,2,1,0.44,0.319
2025-04-08 14:33:25,14,47,1,2,1,0.94,0.168
2025-04-08 14:38:25,14,19,5,0,0,0.08,0.427
2025-04-08 14:43:25,14,58,3,1,1,0.39,0.334
2025-04-08 14:48:25,14,8,2,0,0,0.08,0.426
2025-04-08 14:53:25,14,80,2,0,0,0.8,0.21
2025-04-08 14:58:25,14,13,5,0,1,0.05,0.434
2025-04-08 15:03:25,15,47,3,1,0,0.31,0.356
2025-04-08 15:08:25,15,102,1,1,1,2.04,-0.162
2025-04-08 15:13:25,15,97,1,2,0,1.94,-0.132
2025-04-08 15:18:25,15,54,4,1,1,0.27,0.369
2025-04-08 15:23:25,15,80,4,0,1,0.4,0.33
2025-04-08 15:28:25,15,110,1,2,1,2.2,-0.21
2025-04-08 15:33:25,15,94,1,2,0,1.88,-0.114
2025-04-08 15:38:25,15,92,3,1,1,0.61,0.266
2025-04-08 15:43:25,15,43,2,0,1,0.43,0.321
2025-04-08 15:48:25,15,42,4,0,0,0.21,0.387
2025-04-08 15:53:25,15,77,4,2,0,0.39,0.335
2025-04-08 15:58:25,15,6,1,2,1,0.12,0.414
2025-04-08 16:03:25,16,99,3,2,1,0.66,0.152
2025-04-08 16:08:25,16,59,1,1,1,1.18,-0.004
2025-04-08 16:13:25,16,61,5,2,0,0.24,0.277
2025-04-08 16:18:25,16,72,4,1,1,0.36,0.242
2025-04-08 16:23:25,16,71,1,1,1,1.42,-0.076
2025-04-08 16:28:25,16,118,4,0,1,0.59,0.173
2025-04-08 16:33:25,16,59,5,2,1,0.24,0.279
2025-04-08 16:38:25,16,35,2,2,1,0.35,0.245
2025-04-08 16:43:25,16,57,4,2,0,0.28,0.265
2025-04-08 16:48:25,16,32,5,0,0,0.13,0.312
2025-04-08 16:53:25,16,21,2,0,0,0.21,0.287
2025-04-08 16:58:25,16,23,5,1,1,0.09,0.322
2025-04-08 17:03:25,17,66,4,2,0,0.33,0.251
2025-04-08 17:08:25,17,48,1,0,1,0.96,0.062
2025-04-08 17:13:25,17,38,2,0,0,0.38,0.236
2025-04-08 17:18:25,17,14,2,0,0,0.14,0.308
2025-04-08 17:23:25,17,107,5,1,1,0.43,0.222
2025-04-08 17:28:25,17,14,3,2,0,0.09,0.322
2025-04-08 17:33:25,17,12,1,0,0,0.24,0.278
2025-04-08 17:38:25,17,82,5,1,0,0.33,0.252
2025-04-08 17:43:25,17,53,1,0,0,1.06,0.032
2025-04-08 17:48:25,17,62,1,1,0,1.24,-0.022
2025-04-08 17:53:25,17,56,5,1,0,0.22,0.283
2025-04-08 17:58:25,17,67,3,1,0,0.45,0.216
2025-04-08 18:03:25,18,17,1,1,0,0.34,0.248
2025-04-08 18:08:25,18,47,1,1,1,0.94,0.068
2025-04-08 18:13:25,18,14,1,0,0,0.28,0.266
2025-04-08 18:18:25,18,62,3,0,1,0.41,0.226
2025-04-08 18:23:25,18,84,4,1,1,0.42,0.224
2025-04-08 18:28:25,18,29,4,0,1,0.14,0.306
2025-04-08 18:33:25,18,25,2,2,1,0.25,0.275
2025-04-08 18:38:25,18,61,5,2,1,0.24,0.277
2025-04-08 18:43:25,18,101,1,0,0,2.02,-0.256
2025-04-08 18:48:25,18,46,5,2,0,0.18,0.295
2025-04-08 18:53:25,18,44,3,0,0,0.29,0.262
2025-04-08 18:58:25,18,113,5,2,1,0.45,0.214
2025-04-08 19:03:25,19,56,4,0,1,0.28,0.266
2025-04-08 19:08:25,19,89,3,0,0,0.59,0.172
2025-04-08 19:13:25,19,117,1,0,0,2.34,-0.352
2025-04-08 19:18:25,19,70,3,2,1,0.47,0.21
2025-04-08 19:23:25,19,11,2,1,0,0.11,0.317
2025-04-08 19:28:25,19,24,1,0,0,0.48,0.206
2025-04-08 19:33:25,19,51,2,2,1,0.51,0.197
2025-04-08 19:38:25,19,104,3,0,0,0.69,0.142
2025-04-08 19:43:25,19,43,2,0,1,0.43,0.221
2025-04-08 19:48:25,19,75,1,2,1,1.5,-0.1
2025-04-08 19:53:25,19,44,5,1,0,0.18,0.297
2025-04-08 19:58:25,19,73,4,0,0,0.36,0.24
2025-04-08 20:03:25,20,72,3,1,0,0.48,0.206
2025-04-08 20:08:25,20,22,2,0,0,0.22,0.284
2025-04-08 20:13:25,20,16,2,0,1,0.16,0.302
2025-04-08 20:18:25,20,92,3,2,0,0.61,0.166
2025-04-08 20:23:25,20,85,1,2,1,1.7,-0.16
2025-04-08 20:28:25,20,13,4,0,0,0.07,0.331
2025-04-08 20:33:25,20,90,3,2,0,0.6,0.17
2025-04-08 20:38:25,20,80,4,0,0,0.4,0.23
2025-04-08 20:43:25,20,53,5,0,1,0.21,0.286
2025-04-08 20:48:25,20,51,3,2,1,0.34,0.248
2025-04-08 20:53:25,20,66,4,1,1,0.33,0.251
2025-04-08 20:58:25,20,116,3,1,0,0.77,0.118
2025-04-08 21:03:25,21,43,1,0,1,0.86,0.092
2025-04-08 21:08:25,21,48,2,2,1,0.48,0.206
2025-04-08 21:13:25,21,22,4,1,0,0.11,0.317
2025-04-08 21:18:25,21,13,3,0,1,0.09,0.324
2025-04-08 21:23:25,21,76,3,2,1,0.51,0.198
2025-04-08 21:28:25,21,9,4,1,1,0.04,0.336
2025-04-08 21:33:25,21,43,4,0,1,0.21,0.285
2025-04-08 21:38:25,21,80,2,2,1,0.8,0.11
2025-04-08 21:43:25,21,26,4,0,1,0.13,0.311
2025-04-08 21:48:25,21,59,4,2,1,0.29,0.262
2025-04-08 21:53:25,21,93,1,2,0,1.86,-0.208
2025-04-08 21:58:25,21,99,4,1,0,0.49,0.202
2025-04-08 22:03:25,22,112,2,1,1,1.12,0.014
2025-04-08 22:08:25,22,16,2,1,1,0.16,0.302
2025-04-08 22:13:25,22,83,4,1,0,0.41,0.225
2025-04-08 22:18:25,22,72,1,2,0,1.44,-0.082
2025-04-08 22:23:25,22,107,2,1,1,1.07,0.029
2025-04-08 22:28:25,22,106,5,1,0,0.42,0.223
2025-04-08 22:33:25,22,38,4,2,1,0.19,0.293
2025-04-08 22:38:25,22,74,2,0,1,0.74,0.128
2025-04-08 22:43:25,22,36,3,2,1,0.24,0.278
2025-04-08 22:48:25,22,90,2,2,0,0.9,0.08
2025-04-08 22:53:25,22,80,5,0,0,0.32,0.254
2025-04-08 22:58:25,22,17,2,1,0,0.17,0.299
2025-04-08 23:03:25,23,92,1,1,0,1.84,-0.202
2025-04-08 23:08:25,23,73,2,0,0,0.73,0.131
2025-04-08 23:13:25,23,81,3,0,1,0.54,0.188
2025-04-08 23:18:25,23,106,4,2,0,0.53,0.191
2025-04-08 23:23:25,23,7,4,0,0,0.04,0.339
2025-04-08 23:28:25,23,44,3,2,1,0.29,0.262
2025-04-08 23:33:25,23,112,1,0,1,2.24,-0.322
2025-04-08 23:38:25,23,50,5,2,1,0.2,0.29
2025-04-08 23:43:25,23,21,4,0,0,0.1,0.319
2025-04-08 23:48:25,23,85,1,1,0,1.7,-0.16
2025-04-08 23:53:25,23,81,4,1,1,0.41,0.228
2025-04-08 23:58:25,23,96,3,2,1,0.64,0.158
2025-04-09 00:03:25,0,26,3,2,0,0.17,0.298
2025-04-09 00:08:25,0,103,4,1,1,0.52,0.196
2025-04-09 00:13:25,0,92,5,2,0,0.37,0.24
2025-04-09 00:18:25,0,17,1,0,0,0.34,0.248
2025-04-09 00:23:25,0,113,4,0,1,0.56,0.18
2025-04-09 00:28:25,0,78,1,0,1,1.56,-0.118
2025-04-09 00:33:25,0,84,5,2,0,0.34,0.249
2025-04-09 00:38:25,0,9,2,2,1,0.09,0.323
2025-04-09 00:43:25,0,75,5,1,1,0.3,0.26
2025-04-09 00:48:25,0,38,3,2,0,0.25,0.274
2025-04-09 00:53:25,0,113,5,1,1,0.45,0.214
2025-04-09 00:58:25,0,45,4,0,1,0.23,0.282
2025-04-09 01:03:25,1,54,1,2,0,1.08,0.026
2025-04-09 01:08:25,1,21,5,2,1,0.08,0.325
2025-04-09 01:13:25,1,27,3,1,1,0.18,0.296
2025-04-09 01:18:25,1,42,2,1,1,0.42,0.224
2025-04-09 01:23:25,1,93,4,0,0,0.47,0.21
2025-04-09 01:28:25,1,76,5,0,1,0.3,0.259
2025-04-09 01:33:25,1,37,2,2,0,0.37,0.239
2025-04-09 01:38:25,1,107,2,1,1,1.07,0.029
2025-04-09 01:43:25,1,41,3,2,1,0.27,0.268
2025-04-09 01:48:25,1,14,2,2,1,0.14,0.308
2025-04-09 01:53:25,1,48,2,2,0,0.48,0.206
2025-04-09 01:58:25,1,20,3,1,1,0.13,0.31
2025-04-09 02:03:25,2,6,5,0,1,0.02,0.343
2025-04-09 02:08:25,2,63,5,2,1,0.25,0.274
2025-04-09 02:13:25,2,57,5,0,0,0.23,0.282
2025-04-09 02:18:25,2,98,2,0,0,0.98,0.056
2025-04-09 02:23:25,2,30,2,2,0,0.3,0.26
2025-04-09 02:28:25,2,63,5,2,1,0.25,0.274
2025-04-09 02:33:25,2,102,5,2,1,0.41,0.228
2025-04-09 02:38:25,2,30,3,0,1,0.2,0.29
2025-04-09 02:43:25,2,97,5,1,0,0.39,0.234
2025-04-09 02:48:25,2,43,4,1,0,0.21,0.285
2025-04-09 02:53:25,2,68,5,2,0,0.27,0.268
2025-04-09 02:58:25,2,106,2,2,0,1.06,0.032
2025-04-09 03:03:25,3,101,5,2,0,0.4,0.229
2025-04-09 03:08:25,3,106,2,2,1,1.06,0.032
2025-04-09 03:13:25,3,79,2,2,0,0.79,0.113
2025-04-09 03:18:25,3,67,3,2,0,0.45,0.216
2025-04-09 03:23:25,3,32,1,0,0,0.64,0.158
2025-04-09 03:28:25,3,106,4,2,0,0.53,0.191
2025-04-09 03:33:25,3,55,2,1,1,0.55,0.185
2025-04-09 03:38:25,3,112,5,1,0,0.45,0.216
2025-04-09 03:43:25,3,13,2,1,1,0.13,0.311
2025-04-09 03:48:25,3,106,5,2,1,0.42,0.223
2025-04-09 03:53:25,3,118,4,1,0,0.59,0.173
2025-04-09 03:58:25,3,53,1,2,1,1.06,0.032
2025-04-09 04:03:25,4,9,2,0,0,0.09,0.323
2025-04-09 04:08:25,4,113,2,1,0,1.13,0.011
2025-04-09 04:13:25,4,112,2,0,1,1.12,0.014
2025-04-09 04:18:25,4,19,3,0,1,0.13,0.312
2025-04-09 04:23:25,4,41,3,2,0,0.27,0.268
2025-04-09 04:28:25,4,17,3,0,1,0.11,0.316
2025-04-09 04:33:25,4,58,3,1,1,0.39,0.234
2025-04-09 04:38:25,4,62,3,1,1,0.41,0.226
2025-04-09 04:43:25,4,93,3,0,0,0.62,0.164
2025-04-09 04:48:25,4,75,5,2,1,0.3,0.26
2025-04-09 04:53:25,4,67,5,1,1,0.27,0.27
2025-04-09 04:58:25,4,35,2,0,0,0.35,0.245
2025-04-09 05:03:25,5,116,1,2,1,2.32,-0.346
2025-04-09 05:08:25,5,30,2,0,1,0.3,0.26
2025-04-09 05:13:25,5,84,4,0,1,0.42,0.224
2025-04-09 05:18:25,5,41,1,0,1,0.82,0.104
2025-04-09 05:23:25,5,106,4,1,0,0.53,0.191
2025-04-09 05:28:25,5,18,5,0,0,0.07,0.328
2025-04-09 05:33:25,5,77,1,2,0,1.54,-0.112
2025-04-09 05:38:25,5,92,5,1,0,0.37,0.24
2025-04-09 05:43:25,5,55,1,2,1,1.1,0.02
2025-04-09 05:48:25,5,96,5,0,1,0.38,0.235
